2.245251521200533062e+01,2.379538368836000473e+01,0.000000000000000000e+00
2.556318115281322889e+01,2.478111402378594974e+01,0.000000000000000000e+00
2.597996996687213667e+01,3.006920384683720471e+01,0.000000000000000000e+00
2.372812668201785513e+01,2.242516340480930737e+01,0.000000000000000000e+00
7.437086175024492718e+01,4.484232273428228410e+01,1.000000000000000000e+00
2.596855156157191402e+01,2.515659113891084786e+01,0.000000000000000000e+00
8.018192277289060144e+01,5.395015596749718156e+01,1.000000000000000000e+00
6.630665349637321526e+01,5.230975683419711686e+01,1.000000000000000000e+00
2.479870636438815268e+01,2.907973348934414659e+01,0.000000000000000000e+00
2.475800843011862540e+01,2.659643571786320138e+01,0.000000000000000000e+00
2.585476568197289993e+01,3.049013946788647900e+01,0.000000000000000000e+00
7.474368873116223710e+01,4.520845779243918372e+01,1.000000000000000000e+00
7.171817878240904065e+01,4.319640381720908806e+01,1.000000000000000000e+00
7.615431288936531473e+01,5.511780777285753175e+01,1.000000000000000000e+00
7.566670544213262417e+01,5.444492969796489490e+01,1.000000000000000000e+00
7.971400075087366588e+01,4.857101210771670452e+01,1.000000000000000000e+00
2.583722424070339230e+01,2.952323764185717181e+01,0.000000000000000000e+00
2.280214097450109989e+01,2.104246414753111338e+01,0.000000000000000000e+00
2.274950553302370437e+01,2.364660825741092509e+01,0.000000000000000000e+00
2.376157687519300055e+01,2.251203266092309718e+01,0.000000000000000000e+00
2.327135448694461317e+01,2.626171841676499952e+01,0.000000000000000000e+00
6.958799334489988553e+01,4.966374935056251871e+01,1.000000000000000000e+00
2.615231325733520862e+01,3.123214511362481716e+01,0.000000000000000000e+00
2.480306570825149848e+01,2.361480685232013599e+01,0.000000000000000000e+00
7.099674638534740723e+01,5.052380330783938689e+01,1.000000000000000000e+00
2.821867429084920786e+01,3.087203424075544689e+01,0.000000000000000000e+00
7.777780242340843131e+01,5.124386331236946290e+01,1.000000000000000000e+00
7.945800416588484438e+01,5.004479358811309453e+01,1.000000000000000000e+00
7.264775873313949717e+01,4.991220377637791472e+01,1.000000000000000000e+00
7.612329878169489916e+01,4.677285910622141074e+01,1.000000000000000000e+00
7.047003589949081004e+01,4.812668772865841049e+01,1.000000000000000000e+00
2.754237125793692087e+01,3.000789018460296376e+01,0.000000000000000000e+00
2.343268285389140715e+01,2.196725457534128623e+01,0.000000000000000000e+00
7.745795041946411175e+01,5.199270541233366316e+01,1.000000000000000000e+00
2.673630721214573569e+01,2.912454589147868589e+01,0.000000000000000000e+00
2.375144749468875816e+01,1.985271466762864279e+01,0.000000000000000000e+00
6.800172148510674219e+01,5.008064796091149873e+01,1.000000000000000000e+00
2.915525974964327105e+01,2.894348601002798560e+01,0.000000000000000000e+00
7.074984033879226786e+01,5.115781558430545317e+01,1.000000000000000000e+00
3.151548521956095072e+01,3.594757849526904181e+01,0.000000000000000000e+00
6.833817507599303553e+01,5.077583399345279247e+01,1.000000000000000000e+00
2.679814503593873098e+01,3.057091689524784073e+01,0.000000000000000000e+00
2.101854850428168930e+01,2.237545767649051953e+01,0.000000000000000000e+00
2.587911372458849613e+01,2.620367492278362676e+01,0.000000000000000000e+00
7.749763192689840707e+01,4.721269276614403765e+01,1.000000000000000000e+00
2.421918800822539097e+01,2.291507252494007574e+01,0.000000000000000000e+00
7.813134821438993072e+01,4.773681507599027185e+01,1.000000000000000000e+00
7.399535711808623262e+01,5.229310747038414320e+01,1.000000000000000000e+00
7.459020844581039000e+01,4.826411102585684887e+01,1.000000000000000000e+00
7.309788691780288161e+01,5.107787366043636013e+01,1.000000000000000000e+00
7.488429529290552011e+01,4.873689076965302291e+01,1.000000000000000000e+00
2.392384041392529781e+01,2.434449660935517556e+01,0.000000000000000000e+00
7.647049039809319027e+01,5.432892942267061187e+01,1.000000000000000000e+00
2.612847248330845318e+01,2.354025733825048761e+01,0.000000000000000000e+00
2.658237157107396698e+01,2.644313272325126007e+01,0.000000000000000000e+00
7.980252330654005277e+01,5.112182351760824872e+01,1.000000000000000000e+00
2.544068030004103775e+01,3.170790282917291236e+01,0.000000000000000000e+00
2.890407884466424804e+01,3.303190183516792189e+01,0.000000000000000000e+00
2.349338758887972745e+01,2.276501116146146941e+01,0.000000000000000000e+00
7.666458561157405427e+01,5.153640607501854021e+01,1.000000000000000000e+00
8.229755253615502397e+01,5.067192499610039391e+01,1.000000000000000000e+00
7.893970650872263661e+01,4.845067632648186162e+01,1.000000000000000000e+00
7.719253579172736579e+01,5.285033335039133817e+01,1.000000000000000000e+00
2.536704813077411558e+01,2.175871184679902726e+01,0.000000000000000000e+00
7.596909243111555554e+01,4.297965107834016152e+01,1.000000000000000000e+00
2.344445746824601784e+01,2.173194499726972850e+01,0.000000000000000000e+00
7.425361122678076242e+01,4.315224790034001501e+01,1.000000000000000000e+00
7.868614196341690104e+01,5.350960163288706894e+01,1.000000000000000000e+00
7.434914037793637931e+01,4.911057132482147125e+01,1.000000000000000000e+00
7.445410660596878927e+01,4.676923729694502896e+01,1.000000000000000000e+00
7.076990931172586841e+01,5.011663981837433823e+01,1.000000000000000000e+00
7.445324873024866008e+01,4.784061645602700708e+01,1.000000000000000000e+00
7.130922491817845810e+01,5.161486233160174208e+01,1.000000000000000000e+00
2.382421270646631228e+01,1.960795659736895757e+01,0.000000000000000000e+00
7.480155927919794578e+01,5.175248122394494033e+01,1.000000000000000000e+00
7.866858989484762787e+01,4.923365287253440670e+01,1.000000000000000000e+00
7.008202090171344878e+01,4.787685364608520899e+01,1.000000000000000000e+00
7.843046158254946931e+01,4.951450091451675917e+01,1.000000000000000000e+00
6.745010740659155601e+01,4.833002945031634567e+01,1.000000000000000000e+00
8.019898356811154372e+01,5.319690322620042622e+01,1.000000000000000000e+00
2.467803286885065717e+01,2.515393601790320588e+01,0.000000000000000000e+00
2.470288722223411781e+01,2.782231653132653193e+01,0.000000000000000000e+00
2.803782331524565663e+01,2.820915742940080762e+01,0.000000000000000000e+00
7.973364086246623117e+01,5.062058805589890653e+01,1.000000000000000000e+00
2.563880281511375259e+01,2.324839279573495787e+01,0.000000000000000000e+00
2.390358551578714952e+01,1.947271260933318260e+01,0.000000000000000000e+00
7.687316510143597270e+01,5.117658016060300241e+01,1.000000000000000000e+00
2.669327783222808392e+01,2.679295039059081773e+01,0.000000000000000000e+00
7.961577940228603723e+01,4.842837545571929780e+01,1.000000000000000000e+00
2.566885501871767516e+01,2.283115873019883679e+01,0.000000000000000000e+00
7.941182444745149382e+01,5.230751242059920969e+01,1.000000000000000000e+00
2.093331488469232227e+01,1.809896059803853774e+01,0.000000000000000000e+00
2.494431827636556420e+01,2.502530484315430925e+01,0.000000000000000000e+00
2.660767389690332507e+01,2.767104336011598065e+01,0.000000000000000000e+00
2.071082189152488695e+01,1.659608692793764817e+01,0.000000000000000000e+00
6.978984742424310639e+01,4.831013800333191455e+01,1.000000000000000000e+00
2.666802374365516215e+01,2.573861967539896867e+01,0.000000000000000000e+00
2.841865742065172284e+01,3.133018960845354428e+01,0.000000000000000000e+00
2.653616311034040720e+01,2.553928360600776060e+01,0.000000000000000000e+00
7.687354079930722150e+01,5.088858786742491702e+01,1.000000000000000000e+00
7.051720901969535760e+01,5.047655973952988973e+01,1.000000000000000000e+00
2.639382650113371298e+01,2.934478593757997089e+01,0.000000000000000000e+00
8.044337571526654074e+01,4.883121651263883223e+01,1.000000000000000000e+00
7.892536461932760972e+01,5.281891573514196381e+01,1.000000000000000000e+00
2.203427441586240221e+01,1.731402683520212449e+01,0.000000000000000000e+00
7.591492331098531565e+01,4.748678289379913053e+01,1.000000000000000000e+00
8.043389873645429589e+01,5.207858938277136218e+01,1.000000000000000000e+00
7.616720131597035959e+01,4.534916414636928295e+01,1.000000000000000000e+00
2.506283178659646893e+01,2.062900315577139310e+01,0.000000000000000000e+00
8.046496790433749879e+01,4.848791599008392694e+01,1.000000000000000000e+00
7.175435545155482941e+01,4.980592088052082289e+01,1.000000000000000000e+00
2.151418107469441310e+01,2.225844168334264239e+01,0.000000000000000000e+00
7.476749131700024975e+01,4.911351725991789152e+01,1.000000000000000000e+00
2.803255207017574335e+01,2.913964166269021661e+01,0.000000000000000000e+00
7.778880694125025741e+01,4.980494956980670196e+01,1.000000000000000000e+00
8.010887459950026823e+01,5.825901748584932704e+01,1.000000000000000000e+00
2.893892850483458545e+01,2.841971125623938477e+01,0.000000000000000000e+00
2.975633869877633231e+01,2.918575643868609504e+01,0.000000000000000000e+00
7.111051619501748178e+01,5.045348005294557936e+01,1.000000000000000000e+00
6.737508005572841796e+01,4.988689422202208590e+01,1.000000000000000000e+00
2.385109796980074393e+01,2.399049369854132152e+01,0.000000000000000000e+00
7.749765877487283205e+01,5.118869910608204066e+01,1.000000000000000000e+00
2.761448742089811503e+01,3.007011449841415285e+01,0.000000000000000000e+00
7.325900592695998625e+01,4.977512723052281984e+01,1.000000000000000000e+00
7.851014088591010420e+01,5.295475318326249692e+01,1.000000000000000000e+00
2.968214364980247666e+01,3.124377618778599697e+01,0.000000000000000000e+00
2.435233572319658535e+01,2.189158880131536478e+01,0.000000000000000000e+00
2.576286286567346195e+01,2.597255282019887801e+01,0.000000000000000000e+00
2.479726525648269231e+01,2.036388564220729691e+01,0.000000000000000000e+00
2.143541343499490637e+01,2.359693480280764177e+01,0.000000000000000000e+00
7.168835228347266764e+01,4.365535840638720089e+01,1.000000000000000000e+00
7.512289678619303857e+01,5.488995585475025507e+01,1.000000000000000000e+00
7.698027842799275788e+01,5.267138570199741565e+01,1.000000000000000000e+00
6.992818769746763508e+01,4.664181225253275898e+01,1.000000000000000000e+00
7.020397787349558882e+01,5.217637507567258126e+01,1.000000000000000000e+00
7.781116694789660926e+01,5.159751243441051116e+01,1.000000000000000000e+00
7.424118137888412150e+01,5.082425677754820015e+01,1.000000000000000000e+00
2.624074090816220561e+01,2.680061332277993813e+01,0.000000000000000000e+00
7.771651454337651899e+01,4.692949630751552093e+01,1.000000000000000000e+00
2.074596060290942745e+01,1.755088764717100247e+01,0.000000000000000000e+00
2.163864133476015894e+01,2.005172434004456150e+01,0.000000000000000000e+00
2.371015707201599199e+01,2.074629833818301350e+01,0.000000000000000000e+00
7.650179228069001169e+01,4.701835737669523496e+01,1.000000000000000000e+00
2.676171700280559307e+01,2.892111854060709675e+01,0.000000000000000000e+00
2.088959777825136399e+01,1.797178263192535752e+01,0.000000000000000000e+00
2.558556872996092579e+01,2.732396325446322649e+01,0.000000000000000000e+00
2.766045531510377842e+01,3.101112045646716098e+01,0.000000000000000000e+00
2.373227706101777912e+01,2.417330833495437759e+01,0.000000000000000000e+00
2.055501674185094885e+01,1.800326715284872847e+01,0.000000000000000000e+00
7.715924384484493714e+01,5.234896165854875960e+01,1.000000000000000000e+00
7.939365558322410266e+01,4.840739783685732078e+01,1.000000000000000000e+00
7.744388421223932539e+01,5.411497062839683281e+01,1.000000000000000000e+00
2.450468660534566823e+01,2.143633968692653724e+01,0.000000000000000000e+00
2.598480156876062352e+01,2.552594483590925378e+01,0.000000000000000000e+00
7.181159881658084032e+01,5.047879524738764445e+01,1.000000000000000000e+00
7.854976419231044815e+01,4.973573484487644691e+01,1.000000000000000000e+00
2.769573431284397458e+01,2.880559817538002321e+01,0.000000000000000000e+00
2.760168104443181747e+01,2.425652673244661983e+01,0.000000000000000000e+00
7.673359985513086201e+01,5.202393114986649181e+01,1.000000000000000000e+00
7.024507278841386437e+01,4.835370154561638145e+01,1.000000000000000000e+00
2.781309125003444649e+01,3.116946732468079517e+01,0.000000000000000000e+00
2.130451692937666053e+01,2.140977602568988303e+01,0.000000000000000000e+00
2.083436797772431248e+01,1.703738524538634636e+01,0.000000000000000000e+00
2.604209497538931117e+01,2.486702661423327498e+01,0.000000000000000000e+00
2.439520206055599161e+01,2.627383098016459684e+01,0.000000000000000000e+00
7.016300262144204680e+01,5.378533620166471252e+01,1.000000000000000000e+00
7.761517949948937201e+01,5.226073291689229450e+01,1.000000000000000000e+00
2.366393308912207516e+01,2.717673777095308907e+01,0.000000000000000000e+00
7.801597596079824370e+01,5.218867232915442145e+01,1.000000000000000000e+00
2.451382969251357835e+01,2.630521099980694899e+01,0.000000000000000000e+00
2.414845728103426481e+01,2.686015489474092988e+01,0.000000000000000000e+00
7.722809688862614053e+01,5.272437465086156294e+01,1.000000000000000000e+00
2.306643748466527910e+01,2.349766128721494596e+01,0.000000000000000000e+00
7.008488602666963629e+01,5.043143601696612421e+01,1.000000000000000000e+00
7.581868650755339445e+01,4.808370688972455298e+01,1.000000000000000000e+00
2.686057488962686080e+01,3.054969140343622769e+01,0.000000000000000000e+00
2.651501099026651076e+01,2.992546433624970348e+01,0.000000000000000000e+00
7.195953687144942990e+01,4.960899764681411028e+01,1.000000000000000000e+00
6.980518635870870980e+01,4.994923252699283722e+01,1.000000000000000000e+00
2.510820266400613576e+01,2.143539705327431832e+01,0.000000000000000000e+00
7.259770760408552803e+01,5.295958351719460921e+01,1.000000000000000000e+00
7.856726535657173827e+01,4.831378562785904052e+01,1.000000000000000000e+00
7.347218373179950390e+01,5.489993830012841158e+01,1.000000000000000000e+00
7.663492976501100884e+01,5.448988492719684729e+01,1.000000000000000000e+00
2.354279812517258463e+01,2.195475894068884060e+01,0.000000000000000000e+00
7.074489969734119654e+01,4.819678799176207207e+01,1.000000000000000000e+00
7.912643770865155091e+01,5.479606320000126374e+01,1.000000000000000000e+00
2.401487102498822068e+01,2.488937032453628362e+01,0.000000000000000000e+00
7.222510737503866096e+01,5.159169471161609977e+01,1.000000000000000000e+00
2.510275354161969830e+01,2.657622781490206876e+01,0.000000000000000000e+00
2.408939528439492150e+01,2.801076178520261095e+01,0.000000000000000000e+00
7.615151267907607746e+01,4.332302169323227758e+01,1.000000000000000000e+00
2.439729535045186282e+01,1.892326783248088873e+01,0.000000000000000000e+00
7.643273087892832507e+01,5.578454542067019872e+01,1.000000000000000000e+00
2.402768419452360504e+01,2.490797580374767506e+01,0.000000000000000000e+00
7.514305182656839577e+01,4.804476858032091968e+01,1.000000000000000000e+00
7.218357977421484861e+01,4.829276690640450198e+01,1.000000000000000000e+00
2.380151388557926495e+01,2.555131067201824990e+01,0.000000000000000000e+00
2.790538725550059240e+01,2.989874966356550345e+01,0.000000000000000000e+00
7.839699716122500206e+01,5.067202282629560983e+01,1.000000000000000000e+00
7.645693258623903432e+01,4.792273162329416181e+01,1.000000000000000000e+00
2.456241783838597570e+01,2.372370253340509905e+01,0.000000000000000000e+00
2.433956063515018542e+01,2.081069396723690090e+01,0.000000000000000000e+00
7.935729143337000835e+01,4.518078838343025438e+01,1.000000000000000000e+00
2.415021774547539124e+01,2.303797948765136283e+01,0.000000000000000000e+00
7.643666340060747189e+01,5.228555056726158057e+01,1.000000000000000000e+00
2.230965342714049982e+01,2.157530217747119039e+01,0.000000000000000000e+00
7.925862686397638868e+01,5.177060619335708225e+01,1.000000000000000000e+00
2.467688639662821970e+01,2.455534456722655534e+01,0.000000000000000000e+00
7.566132300846633996e+01,5.271382912232511586e+01,1.000000000000000000e+00
2.292302431629785175e+01,1.587645366305466688e+01,0.000000000000000000e+00
8.409296330922511231e+01,5.263147574595853939e+01,1.000000000000000000e+00
2.247032141186830501e+01,1.976535939448861612e+01,0.000000000000000000e+00
2.625764441728622955e+01,2.998006887052019920e+01,0.000000000000000000e+00
7.684997947282852238e+01,5.023198382884987723e+01,1.000000000000000000e+00
2.402203174946660269e+01,2.310233597436198494e+01,0.000000000000000000e+00
7.416642474516915229e+01,5.571322953497909225e+01,1.000000000000000000e+00
2.504887261368049067e+01,2.339106145187660246e+01,0.000000000000000000e+00
7.433488173906994234e+01,4.396300151674633128e+01,1.000000000000000000e+00
7.454383948801105930e+01,4.828438304200238207e+01,1.000000000000000000e+00
2.628974690192457331e+01,2.761046598928444951e+01,0.000000000000000000e+00
7.597847667561865137e+01,4.985427086485463377e+01,1.000000000000000000e+00
8.072413145633954912e+01,4.990757852240924564e+01,1.000000000000000000e+00
7.762066800610472228e+01,5.007215691383212430e+01,1.000000000000000000e+00
7.053504255626489794e+01,4.406457859444859082e+01,1.000000000000000000e+00
7.624238696434579765e+01,5.418261237752163595e+01,1.000000000000000000e+00
2.973032834321829654e+01,3.088656340360943275e+01,0.000000000000000000e+00
2.637741565162566459e+01,2.243726937062354310e+01,0.000000000000000000e+00
2.716998006941928523e+01,2.679949681440143650e+01,0.000000000000000000e+00
2.305692704838979878e+01,2.455916941765268291e+01,0.000000000000000000e+00
7.706177942185468055e+01,5.147117184343233021e+01,1.000000000000000000e+00
7.287151029676829239e+01,5.081222427175836742e+01,1.000000000000000000e+00
7.378341238252450296e+01,4.906644075609082734e+01,1.000000000000000000e+00
2.580441415163194563e+01,2.614952284727759135e+01,0.000000000000000000e+00
7.646686996852557172e+01,5.219850690572242513e+01,1.000000000000000000e+00
2.946273147766115130e+01,2.603141845951035904e+01,0.000000000000000000e+00
7.366020414266509420e+01,4.750419819522323195e+01,1.000000000000000000e+00
7.625532540611031607e+01,4.871111157680385872e+01,1.000000000000000000e+00
6.865717282019008394e+01,4.697238061136792453e+01,1.000000000000000000e+00
2.385085623005184985e+01,2.302802255764061812e+01,0.000000000000000000e+00
7.754674834876578871e+01,4.890965668656097876e+01,1.000000000000000000e+00
2.588786070173339127e+01,2.753539068703888049e+01,0.000000000000000000e+00
7.154739841591656102e+01,4.822509973248166659e+01,1.000000000000000000e+00
6.933734940800628976e+01,4.898255718297873784e+01,1.000000000000000000e+00
2.345574210935364334e+01,2.551014506656240854e+01,0.000000000000000000e+00
2.795651402694095822e+01,3.055494766434312837e+01,0.000000000000000000e+00
2.591641996011028581e+01,2.538647360360888072e+01,0.000000000000000000e+00
7.098463121668054043e+01,4.872197512072705194e+01,1.000000000000000000e+00
6.966560211067809405e+01,5.009994616951346558e+01,1.000000000000000000e+00
7.429301761777705337e+01,5.032063416278096213e+01,1.000000000000000000e+00
2.536049704536628724e+01,2.634915199098236727e+01,0.000000000000000000e+00
2.555822661281259300e+01,2.803198541508093555e+01,0.000000000000000000e+00
6.927302681241886262e+01,4.807160116053790944e+01,1.000000000000000000e+00
7.546087379480790958e+01,4.540847677946480587e+01,1.000000000000000000e+00
2.496402881957522624e+01,2.572364724008066617e+01,0.000000000000000000e+00
7.707822796489782036e+01,4.760132878597953976e+01,1.000000000000000000e+00
7.971807373480827152e+01,4.865027265845228044e+01,1.000000000000000000e+00
2.889325069137345992e+01,3.061379604853630809e+01,0.000000000000000000e+00
2.532375716267281973e+01,2.854805060146798823e+01,0.000000000000000000e+00
6.622855398235894597e+01,4.446952164805568231e+01,1.000000000000000000e+00
2.061825100005816580e+01,2.039138803904723574e+01,0.000000000000000000e+00
7.250358632360239142e+01,5.454107244432574220e+01,1.000000000000000000e+00
2.599470011140023118e+01,2.418570442194341297e+01,0.000000000000000000e+00
7.826117336635066124e+01,4.753452213207562949e+01,1.000000000000000000e+00
7.797013289285300175e+01,5.588365008103285447e+01,1.000000000000000000e+00
7.216655522754305707e+01,4.734079979617097678e+01,1.000000000000000000e+00
8.086873239995320262e+01,5.337808120419266800e+01,1.000000000000000000e+00
7.428830718609876271e+01,4.990924421060638139e+01,1.000000000000000000e+00
2.714307283095631362e+01,2.765435594644286965e+01,0.000000000000000000e+00
2.220430414193467783e+01,1.781716974603814663e+01,0.000000000000000000e+00
7.847529205154661724e+01,5.060550710883889991e+01,1.000000000000000000e+00
2.307440453630206179e+01,2.499456314876839969e+01,0.000000000000000000e+00
2.399051073640693588e+01,2.327261309810780432e+01,0.000000000000000000e+00
7.595639228593212522e+01,5.871673759577150520e+01,1.000000000000000000e+00
2.204038283118443076e+01,1.747498217465246739e+01,0.000000000000000000e+00
7.181633032897821067e+01,4.845626889465099651e+01,1.000000000000000000e+00
7.215372995341179774e+01,4.909351000000098253e+01,1.000000000000000000e+00
7.163937747646372145e+01,5.180788284935996302e+01,1.000000000000000000e+00
7.581385242298229343e+01,5.494576969401900612e+01,1.000000000000000000e+00
7.652461376761164047e+01,4.824616553354449877e+01,1.000000000000000000e+00
6.868536066848754729e+01,4.568463526516357120e+01,1.000000000000000000e+00
6.794162836705270081e+01,5.063842269976611732e+01,1.000000000000000000e+00
2.221970377112537776e+01,2.526002138724958712e+01,0.000000000000000000e+00
2.218528358141763235e+01,2.196259686129604916e+01,0.000000000000000000e+00
2.725107484959912796e+01,3.089581508522031328e+01,0.000000000000000000e+00
7.361732882796029287e+01,4.873872856049290192e+01,1.000000000000000000e+00
7.639431302855278716e+01,5.163892603505232159e+01,1.000000000000000000e+00
2.737462668708469593e+01,2.544154863404306610e+01,0.000000000000000000e+00
2.417220729262820811e+01,2.192523816240609946e+01,0.000000000000000000e+00
2.413599460568767796e+01,2.229315613380157757e+01,0.000000000000000000e+00
7.864768571625640448e+01,5.199315072446481878e+01,1.000000000000000000e+00
2.436554607822146323e+01,2.540476177860707807e+01,0.000000000000000000e+00
2.205159642251944874e+01,2.334174943217513487e+01,0.000000000000000000e+00
2.364445931498540787e+01,2.339974964046443517e+01,0.000000000000000000e+00
7.789765665740512190e+01,4.758447862091721703e+01,1.000000000000000000e+00
6.937207869955993544e+01,4.822829119343426640e+01,1.000000000000000000e+00
7.408121435616141071e+01,4.989897128193190667e+01,1.000000000000000000e+00
7.849417788528928952e+01,5.276241571369644134e+01,1.000000000000000000e+00
2.136443136112712793e+01,2.174540821688692205e+01,0.000000000000000000e+00
